Id,Time,Lat,Lng,Temperature,Humidity,Pm2.5,Pm10,Pm1,Co2,Co,Hcho,Tvoc
74DA38C7D352,2018-08-10 09:03:33,24.944952,24.944952,29.62,82,37,45,25,0,0,0,0
74DA38C7D356,2018-08-10 09:02:04,24.902,24.902,32.12,70,22,45,26,0,0,0,0
74DA38C7D358,2018-08-10 09:03:26,24.925203,24.925203,32.75,64,36,42,23,0,0,0,0
74DA38C7D35A,2018-08-10 09:00:28,24.88,24.88,28.62,79,38,47,27,0,0,0,0
74DA38C7D35C,2018-08-10 09:04:34,24.988,24.988,30.37,65,39,47,28,0,0,0,0
74DA38C7D368,2018-08-10 09:00:43,25.052395,25.052395,30.25,73,34,41,24,0,0,0,0
74DA38C7D36E,2018-08-10 09:01:20,24.995556,24.995556,30.12,100,31,40,20,0,0,0,0
74DA38C7D376,2018-08-10 09:04:46,24.855885,24.855885,29.12,88,32,41,20,0,0,0,0
74DA38C7D37E,2018-08-10 09:01:52,24.875,24.875,31.25,62,33,38,22,0,0,0,0
74DA38C7D388,2018-08-10 09:04:08,23.484,23.484,29.62,69,33,38,25,0,0,0,0
74DA38C7D38A,2018-08-10 09:03:49,23.493,23.493,31.5,76,29,33,19,0,0,0,0
74DA38C7D38E,2018-08-10 09:01:47,24.805,24.805,29.75,58,30,33,21,0,0,0,0
74DA38C7D392,2018-08-10 09:23:04,18.828,18.828,26.37,83,20,21,14,0,0,0,0
74DA38C7D396,2018-08-10 09:02:41,23.912,23.912,30.12,69,39,47,26,0,0,0,0
74DA38C7D398,2018-08-10 09:01:15,25.046,25.046,34.87,100,35,42,24,0,0,0,0
74DA38C7D39E,2018-08-10 09:04:45,23.637,23.637,30.12,80,42,55,25,0,0,0,0
74DA38C7D3A0,2018-08-10 09:01:16,25.046,25.046,35.12,100,38,45,27,0,0,0,0
74DA38C7D3A2,2018-08-10 09:00:49,23.599,23.599,31.62,78,34,40,22,0,0,0,0
74DA38C7D3A6,2018-08-10 09:02:42,23.612,23.612,30.5,77,35,43,24,0,0,0,0
74DA38C7D3AC,2018-08-10 09:01:45,23.677,23.677,32,68,38,46,27,0,0,0,0
74DA38C7D3AE,2018-08-10 09:01:30,25.046,25.046,35.62,100,38,46,27,0,0,0,0
74DA38C7D3B0,2018-08-10 09:04:19,41.937,41.937,27.75,58,200,225,143,0,0,0,0
74DA38C7D3BA,2018-08-10 09:02:52,41.654,41.654,32.87,34,10,11,8,0,0,0,0
74DA38C7D3BE,2018-08-10 09:02:32,23.587,23.587,28.75,83,26,27,22,0,0,0,0
74DA38C7D3C0,2018-08-10 09:01:05,41.795,41.795,24.75,50,38,48,25,0,0,0,0
74DA38C7D3C2,2018-08-10 09:05:14,41.657,41.657,25.5,59,36,44,26,0,0,0,0
74DA38C7D3C4,2018-08-10 09:03:13,41.656,41.656,22.5,51,4,5,3,0,0,0,0
74DA38C7D3C8,2018-08-10 09:17:33,24.2,24.2,30,70,48,62,34,0,0,0,0
74DA38C7D3DE,2018-08-10 09:05:36,24.797,24.797,32.25,76,28,31,19,0,0,0,0
74DA38C7D3E6,2018-08-10 09:05:52,24.748,24.748,28.87,65,33,38,22,0,0,0,0
74DA38C7D3F2,2018-08-10 09:03:59,22.5650,22.5650,31.37,100,27,29,21,0,0,0,0
74DA38C7D3F4,2018-08-10 09:00:27,23.3050,23.3050,31.75,77,30,34,20,0,0,0,0
74DA38C7D3F8,2018-08-10 09:05:27,25.1640,25.1640,32.25,70,31,35,22,0,0,0,0
74DA38C7D3FC,2018-08-10 09:05:17,24.993,24.993,31.25,95,31,34,21,0,0,0,0
74DA38C7D408,2018-08-10 09:02:41,23.755,23.755,30.5,83,38,45,25,0,0,0,0
74DA38C7D40A,2018-08-10 09:04:19,24.578,24.578,33.5,88,34,38,21,0,0,0,0
74DA38C7D40C,2018-08-10 09:02:49,25.03,25.03,30.5,67,41,49,27,0,0,0,0
74DA38C7D414,2018-08-10 09:01:33,24.957222,24.957222,29.75,78,39,47,26,0,0,0,0
74DA38C7D418,2018-08-10 09:00:50,24.062,24.062,31.62,100,28,31,19,0,0,0,0
74DA38C7D41A,2018-08-10 09:00:30,13.683,13.683,27,77,44,52,30,0,0,0,0
74DA38C7D41C,2018-08-10 09:02:07,22.604,22.604,33,66,35,41,26,0,0,0,0
74DA38C7D41E,2018-08-10 09:03:53,24.576,24.576,31.25,67,20,39,22,0,0,0,0
74DA38C7D438,2018-08-10 09:05:28,22.477,22.477,29.75,84,12,13,8,0,0,0,0
74DA38C7D43E,2018-08-10 09:05:45,23.789,23.789,30.87,100,47,63,31,0,0,0,0
74DA38C7D44A,2018-08-10 09:04:31,23.758,23.758,31.5,69,43,54,28,0,0,0,0
74DA38C7D44C,2018-08-10 09:01:03,23.587,23.587,32.12,100,33,38,23,0,0,0,0
74DA38C7D44E,2018-08-10 09:02:14,23.652,23.652,30.75,93,38,46,24,0,0,0,0
74DA38C7D452,2018-08-10 09:05:42,23.75,23.75,31.62,77,44,58,32,0,0,0,0
74DA38C7D454,2018-08-10 09:05:59,23.773,23.773,31.87,73,42,51,27,0,0,0,0
74DA38C7D456,2018-08-10 09:04:58,23.593,23.593,30.37,74,39,48,26,0,0,0,0
74DA38C7D458,2018-08-10 09:04:16,24.668,24.668,37.5,51,32,35,23,0,0,0,0
74DA38C7D45E,2018-08-10 09:01:11,23.559,23.559,30,82,22,47,26,0,0,0,0
74DA38C7D462,2018-08-10 09:05:47,23.766,23.766,29.25,100,35,42,25,0,0,0,0
74DA38C7D466,2018-08-10 09:00:31,24.136,24.136,31.12,69,50,63,32,0,0,0,0
74DA38C7D468,2018-08-10 09:00:34,24.949,24.949,32.12,56,30,35,21,0,0,0,0
74DA38C7D46C,2018-08-10 09:03:46,23.483,23.483,29,88,35,63,18,0,0,0,0
74DA38C7D478,2018-08-10 09:04:20,22.615,22.615,30.25,73,22,24,17,0,0,0,0
74DA38C7D47C,2018-08-10 09:00:56,22.3300,22.3300,31.62,64,0,0,0,0,0,0,0
74DA38C7D482,2018-08-10 09:00:06,24.8630,24.8630,28.12,100,34,39,24,0,0,0,0
74DA38C7D48C,2018-08-10 09:03:09,25.063,25.063,26,53,16,18,12,0,0,0,0
74DA38C7D492,2018-08-10 09:01:32,24.439,24.439,29.87,81,51,68,33,0,0,0,0
74DA38C7D494,2018-08-10 09:01:59,24.436,24.436,31.25,71,50,68,32,0,0,0,0
74DA38C7D49C,2018-08-10 09:03:42,24.869961,24.869961,28.37,100,17,20,10,0,0,0,0
74DA38C7D49E,2018-08-10 09:04:01,24.920710,24.920710,29.87,75,40,48,27,0,0,0,0
74DA38C7D4A2,2018-08-10 12:35:49,24.856924,24.856924,26.37,57,54,79,33,0,0,0,0
74DA38C7D4A4,2018-08-10 09:03:25,24.825792,24.825792,28,100,39,48,26,0,0,0,0
74DA38C7D4A8,2018-08-10 09:00:52,24.882887,24.882887,29.87,66,40,48,28,0,0,0,0
74DA38C7D4AC,2018-08-10 09:03:49,23.768580,23.768580,30.75,77,38,46,26,0,0,0,0
74DA38C7D4B2,2018-08-10 09:05:34,23.748,23.748,32,100,38,46,26,0,0,0,0
74DA38C7D4B4,2018-08-10 09:01:23,23.789,23.789,30.37,74,41,50,28,0,0,0,0
74DA38C7D4BA,2018-08-10 09:02:03,23.798,23.798,30.37,72,37,44,24,0,0,0,0
74DA38C7D4CC,2018-08-10 09:13:26,23.795,23.795,31.5,98,39,48,25,0,0,0,0
74DA38C7D4E6,2018-08-10 09:37:48,41.692,41.692,25.87,71,30,55,11,0,0,0,0
74DA38C7D4FA,2018-08-10 09:02:21,22.515,22.515,32.87,51,2,3,1,0,0,0,0
74DA38C7D50E,2018-08-10 09:06:00,23.485,23.485,30.37,77,30,33,20,0,0,0,0
74DA38C7D510,2018-08-10 09:05:19,24.789,24.789,31.5,66,35,41,25,0,0,0,0
74DA38C7D51A,2018-08-10 09:04:22,24.755,24.755,31,86,35,40,24,0,0,0,0
74DA38C7D52E,2018-08-10 09:04:56,23.516,23.516,16.62,89,20,22,12,0,0,0,0
74DA38C7D530,2018-08-10 09:01:24,24.814,24.814,34,76,31,35,20,0,0,0,0
74DA38C7D544,2018-08-10 09:01:35,23.493,23.493,30.37,75,30,34,20,0,0,0,0
74DA38C7D55E,2018-08-10 09:02:17,23.587,23.587,30.62,76,34,39,22,0,0,0,0
74DA38C7D576,2018-08-10 09:01:53,23.749,23.749,30,72,39,46,25,0,0,0,0
74DA38C7D578,2018-08-10 09:03:03,2.995,2.995,26.75,75,49,67,33,0,0,0,0
74DA38C7D57A,2018-08-10 09:04:01,24.812,24.812,30.25,88,33,37,23,0,0,0,0
74DA38C7D57C,2018-08-10 09:02:14,24.807,24.807,29.87,100,35,39,23,0,0,0,0
74DA38C7D58A,2018-08-10 09:00:44,24.786,24.786,31.62,67,32,40,22,0,0,0,0
74DA38C7D58C,2018-08-10 09:02:55,24.843,24.843,30.25,74,33,39,22,0,0,0,0
74DA38C7D590,2018-08-10 09:01:43,23.773,23.773,30.12,78,39,48,26,0,0,0,0
74DA38C7D596,2018-08-10 09:03:49,22.993,22.993,32.25,100,6,7,5,0,0,0,0
74DA38C7D5AA,2018-08-10 09:04:33,23.509,23.509,31,86,33,37,22,0,0,0,0
74DA38C7D5B6,2018-08-10 09:02:32,23.514,23.514,30,97,21,23,15,0,0,0,0
74DA38C7D5B8,2018-08-10 09:04:42,23.6,23.6,32.12,73,32,37,22,0,0,0,0
74DA38C7D5CE,2018-08-10 09:02:48,2.955,2.955,28.37,82,38,48,26,0,0,0,0
74DA38C7D5E2,2018-08-10 09:21:37,3.134,3.134,28.62,67,27,28,18,0,0,0,0
74DA38C7D5E4,2018-08-10 09:02:36,2.956,2.956,26.62,69,28,31,18,0,0,0,0
74DA38C7D5E8,2018-08-10 09:05:32,23.518,23.518,31,82,30,32,20,0,0,0,0
74DA38C7D5EE,2018-08-10 09:00:00,23.539,23.539,30.37,83,34,44,23,0,0,0,0
74DA38C7D5F0,2018-08-10 09:05:27,23.603,23.603,32.37,85,31,34,20,0,0,0,0
74DA38C7D5F2,2018-08-10 09:00:51,23.56,23.56,31.5,100,32,44,19,0,0,0,0
74DA38C7D5FA,2018-08-10 09:05:38,23.753,23.753,29.87,75,18,34,22,0,0,0,0
74DA38C7D5FC,2018-08-10 09:05:17,23.707,23.707,29.12,74,35,41,24,0,0,0,0
74DA38C7D5FE,2018-08-10 09:03:21,24.745,24.745,29.62,77,39,47,26,0,0,0,0
74DA38C7D604,2018-08-10 09:03:01,24.781,24.781,30,72,34,40,23,0,0,0,0
74DA38C7D606,2018-08-10 09:04:51,24.822,24.822,31.25,64,31,38,21,0,0,0,0
74DA38C7D60A,2018-08-10 09:00:44,24.741,24.741,29.75,100,34,39,23,0,0,0,0
74DA38C7D60C,2018-08-10 09:04:51,24.727,24.727,29.5,83,33,38,22,0,0,0,0
74DA38C7D612,2018-08-10 09:04:53,24.819,24.819,30,68,31,36,21,0,0,0,0
74DA38C7D616,2018-08-10 09:03:24,24.794,24.794,32.5,71,29,31,19,0,0,0,0
74DA38C7D618,2018-08-10 09:04:36,24.741,24.741,29.62,80,32,36,21,0,0,0,0
74DA38C7D61A,2018-08-10 09:03:47,24.769,24.769,32.5,59,21,22,17,0,0,0,0
74DA38C7D628,2018-08-10 09:12:53,24.79,24.79,30.37,100,30,33,20,0,0,0,0
74DA38C7D640,2018-08-10 09:01:05,24.802,24.802,29.62,74,29,32,19,0,0,0,0
74DA38C7D644,2018-08-10 09:01:13,24.813,24.813,32,70,30,31,20,0,0,0,0
74DA38C7D646,2018-08-10 09:06:46,24.8,24.8,29.87,68,31,34,21,0,0,0,0
74DA38C7D648,2018-08-10 09:05:34,24.796,24.796,29.87,83,32,37,22,0,0,0,0
74DA38C7D64A,2018-08-10 09:05:15,24.811,24.811,30.25,67,34,41,22,0,0,0,0
74DA38C7D652,2018-08-10 09:23:48,24.784,24.784,29.37,73,31,35,21,0,0,0,0
74DA38C7D65C,2018-08-10 09:04:38,2.878,2.878,27.12,86,46,57,31,0,0,0,0
74DA38E2B484,2018-08-10 09:03:26,22.623,22.623,30.5,58,8,8,6,0,0,0,0
74DA38E2B48A,2018-08-10 09:00:49,24.255,24.255,30.12,58,34,40,22,0,0,0,0
74DA38E2B48E,2018-08-10 09:05:58,23.984,23.984,29.5,70,33,37,21,0,0,0,0
74DA38E2B490,2018-08-10 09:31:52,24.072,24.072,32.25,74,43,54,28,0,0,0,0
74DA38E2B492,2018-08-10 09:03:40,24.753,24.753,30.75,59,34,38,23,0,0,0,0
74DA38E2B494,2018-08-10 09:00:03,25.002,25.002,32.37,44,18,20,13,0,0,0,0
74DA38E2B498,2018-08-10 09:03:33,24.487,24.487,37,53,27,27,20,0,0,0,0
74DA38E2B49A,2018-08-10 09:00:07,24.808,24.808,30.62,79,35,40,22,0,0,0,0
74DA38E2B49E,2018-08-10 09:03:54,23.013,23.013,30.25,63,23,25,16,0,0,0,0
74DA38E2B4A2,2018-08-10 09:02:40,25.036,25.036,30.12,59,40,48,26,0,0,0,0
74DA38E2B4A6,2018-08-10 09:03:58,24.534,24.534,31.5,68,40,50,26,0,0,0,0
74DA38E2B4AC,2018-08-10 09:05:48,23.46,23.46,29.62,87,38,46,24,0,0,0,0
74DA38E2B4B4,2018-08-10 09:01:27,-6.228,-6.228,26.62,53,21,24,15,0,0,0,0
74DA38E2B4CA,2018-08-10 09:05:05,23.493,23.493,32,82,30,32,20,0,0,0,0
74DA38E2B4CC,2018-08-10 09:03:03,25.11,25.11,30.87,66,40,48,27,0,0,0,0
74DA38E2B4D0,2018-08-10 09:02:54,22.627,22.627,30.5,62,15,16,11,0,0,0,0
74DA38E2B4D4,2018-08-10 09:01:05,24.444,24.444,34.87,54,43,52,26,0,0,0,0
74DA38E2B4D6,2018-08-10 09:03:35,4.32,4.32,28.25,73,35,40,23,0,0,0,0
74DA38E2B4DA,2018-08-10 09:01:27,23.478,23.478,24.62,84,14,15,10,0,0,0,0
74DA38E2B4E8,2018-08-10 09:03:19,25.125,25.125,29.5,71,32,35,21,0,0,0,0
74DA38E2B4EE,2018-08-10 09:00:53,22.984,22.984,29.25,72,27,28,18,0,0,0,0
74DA38E2B4F6,2018-08-10 09:01:27,4.32,4.32,29.12,56,18,19,13,0,0,0,0
74DA38E2B4FC,2018-08-10 09:01:58,25.016,25.016,29.37,65,38,46,25,0,0,0,0
74DA38E2B500,2018-08-10 09:04:37,22.976,22.976,29.87,69,25,27,17,0,0,0,0
74DA38E2B502,2018-08-10 09:01:29,24.808,24.808,31,57,157,162,120,0,0,0,0
74DA38E2B508,2018-08-10 09:06:22,24.114,24.114,29.62,100,43,51,29,0,0,0,0
74DA38E2B50A,2018-08-10 09:01:52,25.041,25.041,30.12,59,39,48,27,0,0,0,0
74DA38E2B50E,2018-08-10 09:00:08,25.085,25.085,31.25,63,43,53,28,0,0,0,0
74DA38E2B510,2018-08-10 09:03:21,24.028,24.028,30.37,70,40,49,27,0,0,0,0
74DA38E2B516,2018-08-10 09:00:07,24.147,24.147,30.87,60,39,47,27,0,0,0,0
74DA38E2B51A,2018-08-10 09:03:11,22.999,22.999,28.5,41,8,8,6,0,0,0,0
74DA38E2B520,2018-08-10 09:01:11,25.077,25.077,29,71,45,55,29,0,0,0,0
74DA38E2B522,2018-08-10 09:02:58,22.993,22.993,32,60,18,19,12,0,0,0,0
74DA38E2B528,2018-08-10 09:00:11,24.109,24.109,36.25,50,27,29,19,0,0,0,0
74DA38E2B52C,2018-08-10 09:00:06,25,25,30.75,53,16,18,11,0,0,0,0
74DA38E2B530,2018-08-10 09:05:01,23.485,23.485,30.25,76,28,31,18,0,0,0,0
74DA38E2B532,2018-08-10 09:01:28,22.675,22.675,34.62,71,9,10,7,0,0,0,0
74DA38E2B540,2018-08-10 09:04:57,23.602,23.602,30.37,70,42,50,29,0,0,0,0
74DA38E2B546,2018-08-10 09:05:22,25.011,25.011,31.12,72,38,46,26,0,0,0,0
74DA38E2B548,2018-08-10 09:04:52,23.555,23.555,30.37,67,38,46,26,0,0,0,0
74DA38E2B54A,2018-08-10 09:00:11,23.484,23.484,30.37,69,32,37,22,0,0,0,0
74DA38E2B54C,2018-08-10 09:01:21,23.434,23.434,31.37,81,29,31,19,0,0,0,0
74DA38E2B550,2018-08-10 09:00:39,24.996,24.996,30.75,61,39,46,25,0,0,0,0
74DA38E2B564,2018-08-10 09:02:17,23.419,23.419,30.25,76,32,36,21,0,0,0,0
74DA38E2B566,2018-08-10 09:02:17,23.453,23.453,30.12,78,25,27,17,0,0,0,0
74DA38E2B56C,2018-08-10 09:01:48,23.419,23.419,29.75,77,30,34,20,0,0,0,0
74DA38E2B576,2018-08-10 09:03:18,22.732,22.732,29.75,94,11,11,8,0,0,0,0
74DA38E2B578,2018-08-10 09:03:43,22.622,22.622,29.87,68,19,20,14,0,0,0,0
74DA38E2B57A,2018-08-10 09:02:05,25.237,25.237,30.87,65,34,38,22,0,0,0,0
74DA38E2B582,2018-08-10 09:00:42,22.484,22.484,30.37,100,13,13,10,0,0,0,0
74DA38E2B586,2018-08-10 09:03:29,25.034,25.034,30.87,59,16,17,11,0,0,0,0
74DA38E2B588,2018-08-10 09:00:16,23.471,23.471,25.87,53,10,10,7,0,0,0,0
74DA38E2B59C,2018-08-10 09:03:23,24.984,24.984,30.5,60,39,47,25,0,0,0,0
74DA38E2B5A0,2018-08-10 09:02:35,22.632,22.632,30.37,62,18,19,14,0,0,0,0
74DA38E2B5A4,2018-08-10 09:05:26,24.818,24.818,32.37,58,31,34,21,0,0,0,0
74DA38E2B5A6,2018-08-10 09:00:18,24.161,24.161,29,60,35,41,22,0,0,0,0
74DA38E2B5A8,2018-08-10 09:05:29,22.477,22.477,26,55,4,4,3,0,0,0,0
74DA38E2B5B0,2018-08-10 09:02:46,31.342,31.342,25.75,53,28,30,20,0,0,0,0
74DA38E2B5B2,2018-08-10 09:05:18,22.671,22.671,29.75,66,12,13,9,0,0,0,0
74DA38E2B5BC,2018-08-10 12:41:55,13.8,13.8,20,60,3,3,2,0,0,0,0
74DA38E2B5C2,2018-08-10 09:03:14,25.056,25.056,25.37,56,29,32,20,0,0,0,0
74DA38E2B5C8,2018-08-10 09:04:46,23.503,23.503,29.12,40,6,7,4,0,0,0,0
74DA38E2B5CC,2018-08-10 09:05:29,25.033,25.033,28.25,45,1,1,0,0,0,0,0
74DA38E2B5CE,2018-08-10 09:05:42,24.162,24.162,30.12,67,46,57,30,0,0,0,0
74DA38E2B5D4,2018-08-10 09:03:07,22.507,22.507,30.75,67,20,21,14,0,0,0,0
74DA38E2B5DA,2018-08-10 09:00:17,22.984,22.984,31.12,65,15,15,10,0,0,0,0
74DA38E2B5DC,2018-08-10 10:31:13,24.032,24.032,33.87,56,52,66,36,0,0,0,0
74DA38E2B5DE,2018-08-10 09:04:31,25.069,25.069,29.87,66,45,56,29,0,0,0,0
74DA38E2B5E0,2018-08-10 09:03:17,25.258,25.258,29,75,37,44,25,0,0,0,0
74DA38E2B5E4,2018-08-10 09:03:11,22.63,22.63,30,65,18,18,13,0,0,0,0
74DA38E2B5E8,2018-08-10 09:01:05,22.7,22.7,38.87,59,12,12,9,0,0,0,0
74DA38E2B5EC,2018-08-10 09:05:35,22.649,22.649,28.12,74,7,7,5,0,0,0,0
74DA38E2B5EE,2018-08-10 09:04:28,22.666,22.666,30.5,64,14,15,10,0,0,0,0
74DA38E2B5F0,2018-08-10 09:01:24,23.05,23.05,29.62,51,0,0,0,0,0,0,0
74DA38E2B5F8,2018-08-10 09:03:27,22.461,22.461,31.5,79,14,15,11,0,0,0,0
74DA38E2B5FA,2018-08-10 09:02:20,24.048,24.048,28.75,55,23,25,17,0,0,0,0
74DA38E2B600,2018-08-10 09:02:34,24.06,24.06,30,76,29,30,19,0,0,0,0
74DA38E2B606,2018-08-10 09:02:13,25.088,25.088,33.12,57,21,22,13,0,0,0,0
74DA38E2B60A,2018-08-10 09:00:22,24.12,24.12,31,72,35,41,23,0,0,0,0
74DA38E2B60C,2018-08-10 09:03:50,24.15,24.15,29.87,66,47,58,32,0,0,0,0
74DA38E2B610,2018-08-10 09:04:47,22.999,22.999,28.25,58,1,1,1,0,0,0,0
74DA38E2B618,2018-08-10 09:04:45,22.646,22.646,31.62,60,19,20,14,0,0,0,0
74DA38E2B61A,2018-08-10 09:03:22,22.848,22.848,28.37,74,17,19,13,0,0,0,0
74DA38E2B61E,2018-08-10 09:04:46,22.565,22.565,33.87,74,11,12,8,0,0,0,0
74DA38E2B624,2018-08-10 09:01:57,25.244,25.244,31,65,32,35,21,0,0,0,0
74DA38E2B626,2018-08-10 09:01:49,23.991,23.991,30.25,87,35,41,23,0,0,0,0
74DA38E2B62A,2018-08-10 09:05:09,24.139,24.139,29.5,66,49,61,31,0,0,0,0
74DA38E2B62E,2018-08-10 09:00:05,25.01,25.01,30.5,58,36,42,24,0,0,0,0
74DA38E2B630,2018-08-10 09:04:05,23.542,23.542,25.62,74,18,19,13,0,0,0,0
74DA38E2B644,2018-08-10 09:02:38,23.337,23.337,25.37,75,12,13,9,0,0,0,0
74DA38E2B646,2018-08-10 09:03:05,24.173,24.173,30.75,66,41,51,28,0,0,0,0
74DA38E2B648,2018-08-10 09:01:59,23.679,23.679,31.62,59,37,45,27,0,0,0,0
74DA38E2B64A,2018-08-10 09:01:44,25.057,25.057,28.37,62,33,37,23,0,0,0,0
74DA38E2B652,2018-08-10 09:00:59,23.989,23.989,32.62,60,16,29,19,0,0,0,0
74DA38E2B658,2018-08-10 09:04:06,24.19,24.19,30.5,80,43,52,27,0,0,0,0
74DA38E2B65A,2018-08-10 09:03:11,23.421,23.421,31.62,65,31,34,21,0,0,0,0
74DA38E2B660,2018-08-10 09:02:28,23.529,23.529,26.5,73,18,18,13,0,0,0,0
74DA38E2B662,2018-08-10 09:01:48,23.456,23.456,21.75,80,10,10,6,0,0,0,0
74DA38E2B66A,2018-08-10 09:02:34,22.474,22.474,29.87,80,10,11,7,0,0,0,0
74DA38E2B670,2018-08-10 09:00:47,23.518,23.518,27.25,76,30,32,21,0,0,0,0
74DA38E2B680,2018-08-10 09:03:21,23.382,23.382,27.87,88,30,33,20,0,0,0,0
74DA38E2B692,2018-08-10 09:03:10,23.58,23.58,29.12,68,29,31,20,0,0,0,0
74DA38E2B694,2018-08-10 09:05:19,23.427,23.427,27.62,90,31,34,21,0,0,0,0
74DA38E2B698,2018-08-10 09:02:59,23.438,23.438,28,73,26,27,19,0,0,0,0
74DA38E2B6AA,2018-08-10 09:00:33,24.903,24.903,28.75,64,33,38,24,0,0,0,0
74DA38E2B6AC,2018-08-10 09:04:59,24.192,24.192,27,68,35,40,22,0,0,0,0
74DA38E2B6AE,2018-08-10 09:03:49,23.457,23.457,32.12,68,25,25,17,0,0,0,0
74DA38E2B6BC,2018-08-10 09:05:49,24.779,24.779,31.37,100,32,36,21,0,0,0,0
74DA38E2B6BE,2018-08-10 09:05:33,23.3,23.3,28.75,66,13,13,9,0,0,0,0
74DA38E2B6C0,2018-08-10 09:00:33,24.808,24.808,28.5,55,29,31,19,0,0,0,0
74DA38E2B6C2,2018-08-10 09:02:12,23.378,23.378,29,79,31,36,20,0,0,0,0
74DA38E2B6C4,2018-08-10 09:02:46,23.911,23.911,25.62,60,33,37,22,0,0,0,0
74DA38E2B6C6,2018-08-10 09:00:19,23.029,23.029,31.12,67,19,20,13,0,0,0,0
74DA38E2B6C8,2018-08-10 09:00:16,22.643,22.643,30.25,63,24,25,18,0,0,0,0
74DA38E2B6CA,2018-08-10 09:03:26,22.66,22.66,30.37,72,13,13,10,0,0,0,0
74DA38E2B6CE,2018-08-10 09:02:24,24.173,24.173,28.87,77,50,63,32,0,0,0,0
74DA38E2B6D6,2018-08-10 09:00:20,22.726,22.726,29.5,70,8,9,6,0,0,0,0
74DA38E2B6D8,2018-08-10 09:02:30,23.026,23.026,31,64,5,5,4,0,0,0,0
74DA38E2B6DC,2018-08-10 09:05:47,22.654,22.654,30.5,68,30,34,23,0,0,0,0
74DA38E2B6DE,2018-08-10 09:03:56,23.869,23.869,31.12,67,43,52,28,0,0,0,0
74DA38E2B6E0,2018-08-10 09:01:48,23.529,23.529,31.87,49,23,24,16,0,0,0,0
74DA38E2B6E8,2018-08-10 09:05:24,23.473,23.473,30.87,67,41,50,28,0,0,0,0
74DA38E2B6EA,2018-08-10 09:00:54,22.672,22.672,30.25,64,14,14,10,0,0,0,0
74DA38E2B6EE,2018-08-10 09:04:58,22.626,22.626,29.5,84,20,21,14,0,0,0,0
74DA38E2B6F0,2018-08-10 09:02:27,25.077,25.077,30.75,59,33,40,23,0,0,0,0
74DA38E2B6F4,2018-08-10 09:02:58,20.581,20.581,18.62,62,10,10,7,0,0,0,0
74DA38E2B6F6,2018-08-10 09:03:17,23.005,23.005,29.25,68,18,19,12,0,0,0,0
74DA38E2B6F8,2018-08-10 09:03:50,23.004,23.004,37.75,60,17,18,11,0,0,0,0
74DA38E2B6FA,2018-08-10 09:02:45,23.013,23.013,31.37,67,14,15,10,0,0,0,0
74DA38E2B6FC,2018-08-10 09:02:14,23.474,23.474,28.37,69,27,29,19,0,0,0,0
74DA38E2B702,2018-08-10 09:02:30,23.458,23.458,28.62,72,24,24,17,0,0,0,0
74DA38E2B704,2018-08-10 09:05:12,23.4,23.4,34.25,59,27,29,20,0,0,0,0
74DA38E2B706,2018-08-10 09:02:31,24.134,24.134,29,77,47,57,29,0,0,0,0
74DA38E2B708,2018-08-10 09:00:03,24.185,24.185,28.87,74,43,53,27,0,0,0,0
74DA38E2B70C,2018-08-10 09:05:11,24.179,24.179,26,66,1,1,0,0,0,0,0
74DA38E2B70E,2018-08-10 09:01:40,22.639,22.639,30.5,62,15,15,10,0,0,0,0
74DA38E2B710,2018-08-10 09:01:42,24.825,24.825,32.5,56,30,32,20,0,0,0,0
74DA38E2B712,2018-08-10 09:02:49,24.126,24.126,32.12,60,41,49,27,0,0,0,0
74DA38E2B714,2018-08-10 09:04:07,24.161,24.161,32.75,56,36,41,23,0,0,0,0
74DA38E2B71A,2018-08-10 09:01:01,24.049,24.049,32.37,62,31,35,21,0,0,0,0
74DA38E2B71C,2018-08-10 09:03:46,25.126,25.126,31.37,63,21,44,24,0,0,0,0
74DA38E2B71E,2018-08-10 09:05:49,22.734,22.734,36.75,50,17,19,13,0,0,0,0
74DA38E2B722,2018-08-10 09:05:40,24.083,24.083,29.87,65,41,51,27,0,0,0,0
74DA38E2B726,2018-08-10 09:04:17,23.463,23.463,30.87,65,32,36,21,0,0,0,0
74DA38E2B728,2018-08-10 09:04:26,23.484,23.484,30.5,70,21,23,13,0,0,0,0
74DA38E2B72A,2018-08-10 09:03:47,23.491,23.491,29.62,79,34,39,22,0,0,0,0
74DA38E2B72C,2018-08-10 09:05:54,23.471,23.471,30.37,74,33,37,22,0,0,0,0
74DA38E2B72E,2018-08-10 09:03:24,23.471,23.471,31.75,92,33,37,21,0,0,0,0
74DA38E2B736,2018-08-10 09:05:11,23.557,23.557,31.5,70,30,33,20,0,0,0,0
74DA38E2B740,2018-08-10 09:00:38,23.592,23.592,30.12,71,35,40,23,0,0,0,0
74DA38E2B752,2018-08-10 09:04:35,23.514,23.514,34.62,52,27,29,19,0,0,0,0
74DA38E2B754,2018-08-10 09:05:05,23.539,23.539,29,74,32,35,22,0,0,0,0
74DA38E2B758,2018-08-10 09:03:27,23.511,23.511,30.12,92,32,36,22,0,0,0,0
74DA38E2B75A,2018-08-10 09:00:31,23.589,23.589,30.12,87,36,42,23,0,0,0,0
74DA38E2B75C,2018-08-10 09:02:22,23.562,23.562,30.25,69,37,44,24,0,0,0,0
74DA38E2B760,2018-08-10 09:05:20,23.52,23.52,30.25,70,32,36,22,0,0,0,0
